x,y,width,height,density
840000,310000,10000,10000,89.60000000000001
850000,310000,10000,10000,84.8
860000,310000,10000,10000,94.39999999999999
870000,310000,10000,10000,94.0
880000,310000,10000,10000,96.39999999999999
890000,310000,10000,10000,96.0
900000,310000,10000,10000,93.60000000000001
910000,310000,10000,10000,94.0
920000,310000,10000,10000,97.2
930000,310000,10000,10000,94.39999999999999
940000,310000,10000,10000,90.0
950000,310000,10000,10000,20.0
960000,310000,10000,10000,20.0
970000,310000,10000,10000,3.2
980000,310000,10000,10000,6.800000000000001
990000,310000,10000,10000,19.6
1000000,310000,10000,10000,16.400000000000002
1010000,310000,10000,10000,14.799999999999999
1020000,310000,10000,10000,8.4
1030000,310000,10000,10000,19.2
1040000,310000,10000,10000,18.4
1050000,310000,10000,10000,2.0
1060000,310000,10000,10000,10.4
1070000,310000,10000,10000,5.6000000000000005
1080000,310000,10000,10000,13.200000000000001
1090000,310000,10000,10000,7.199999999999999
1100000,310000,10000,10000,7.6
1110000,310000,10000,10000,6.4
1120000,310000,10000,10000,0.0
1130000,310000,10000,10000,0.0
1140000,310000,10000,10000,3.2
1150000,310000,10000,10000,0.8
1160000,310000,10000,10000,0.8
1170000,310000,10000,10000,0.0
1180000,310000,10000,10000,0.0
1190000,310000,10000,10000,1.6
1200000,310000,10000,10000,0.0
1210000,310000,10000,10000,0.0
1220000,310000,10000,10000,0.0
1230000,310000,10000,10000,0.0
1240000,310000,10000,10000,0.0
1250000,310000,10000,10000,0.0
1260000,310000,10000,10000,0.0
1270000,310000,10000,10000,0.0
1280000,310000,10000,10000,1.6
1290000,310000,10000,10000,0.0
1300000,310000,10000,10000,0.0
1310000,310000,10000,10000,0.0
1320000,310000,10000,10000,6.4
1330000,310000,10000,10000,0.8
1340000,310000,10000,10000,0.0
1350000,310000,10000,10000,5.2
1360000,310000,10000,10000,3.5999999999999996
1370000,310000,10000,10000,0.0
1380000,310000,10000,10000,0.0
1390000,310000,10000,10000,7.199999999999999
1400000,310000,10000,10000,20.0
1410000,310000,10000,10000,20.0
1420000,310000,10000,10000,20.0
1430000,310000,10000,10000,5.6000000000000005
1440000,310000,10000,10000,0.0
1450000,310000,10000,10000,0.0
1460000,310000,10000,10000,0.0
1470000,310000,10000,10000,0.0
1480000,310000,10000,10000,0.0
1490000,310000,10000,10000,1.6
0,320000,10000,10000,0.0
10000,320000,10000,10000,0.0
20000,320000,10000,10000,0.0
30000,320000,10000,10000,0.0
40000,320000,10000,10000,0.0
50000,320000,10000,10000,0.0
60000,320000,10000,10000,0.0
70000,320000,10000,10000,0.0
80000,320000,10000,10000,0.0
90000,320000,10000,10000,0.0
100000,320000,10000,10000,0.0
110000,320000,10000,10000,0.0
120000,320000,10000,10000,0.0
130000,320000,10000,10000,0.0
140000,320000,10000,10000,0.0
150000,320000,10000,10000,0.0
160000,320000,10000,10000,0.0
170000,320000,10000,10000,0.0
180000,320000,10000,10000,0.0
190000,320000,10000,10000,0.0
200000,320000,10000,10000,0.0
210000,320000,10000,10000,0.0
220000,320000,10000,10000,0.0
230000,320000,10000,10000,0.0
240000,320000,10000,10000,0.0
250000,320000,10000,10000,0.0
260000,320000,10000,10000,0.0
270000,320000,10000,10000,0.0
280000,320000,10000,10000,0.0
290000,320000,10000,10000,0.0
300000,320000,10000,10000,0.0
310000,320000,10000,10000,0.0
320000,320000,10000,10000,0.0
330000,320000,10000,10000,0.0
340000,320000,10000,10000,0.0
350000,320000,10000,10000,0.0
360000,320000,10000,10000,0.0
370000,320000,10000,10000,0.0
380000,320000,10000,10000,0.0
390000,320000,10000,10000,0.0
400000,320000,10000,10000,0.0
410000,320000,10000,10000,0.0
420000,320000,10000,10000,0.0
430000,320000,10000,10000,0.0
440000,320000,10000,10000,0.0
450000,320000,10000,10000,0.0
460000,320000,10000,10000,0.0
470000,320000,10000,10000,0.0
480000,320000,10000,10000,0.0
490000,320000,10000,10000,0.0
500000,320000,10000,10000,0.0
510000,320000,10000,10000,0.0
520000,320000,10000,10000,0.0
530000,320000,10000,10000,0.0
540000,320000,10000,10000,0.0
550000,320000,10000,10000,0.0
560000,320000,10000,10000,0.0
570000,320000,10000,10000,0.0
580000,320000,10000,10000,0.0
590000,320000,10000,10000,0.0
600000,320000,10000,10000,0.0
610000,320000,10000,10000,0.0
620000,320000,10000,10000,0.0
630000,320000,10000,10000,0.0
640000,320000,10000,10000,0.0
650000,320000,10000,10000,0.0
660000,320000,10000,10000,0.0
670000,320000,10000,10000,0.0
680000,320000,10000,10000,0.0
690000,320000,10000,10000,0.0
700000,320000,10000,10000,0.0
710000,320000,10000,10000,0.0
720000,320000,10000,10000,0.0
730000,320000,10000,10000,0.0
740000,320000,10000,10000,0.0
750000,320000,10000,10000,0.0
760000,320000,10000,10000,0.0
770000,320000,10000,10000,0.0
780000,320000,10000,10000,0.0
790000,320000,10000,10000,0.0
800000,320000,10000,10000,0.8
810000,320000,10000,10000,18.4
820000,320000,10000,10000,37.6
830000,320000,10000,10000,77.60000000000001
840000,320000,10000,10000,90.8
850000,320000,10000,10000,92.80000000000001
860000,320000,10000,10000,90.4
870000,320000,10000,10000,96.0
880000,320000,10000,10000,77.2
890000,320000,10000,10000,99.2
900000,320000,10000,10000,93.2
910000,320000,10000,10000,87.2
920000,320000,10000,10000,89.2
930000,320000,10000,10000,96.0
940000,320000,10000,10000,95.19999999999999
950000,320000,10000,10000,0.0
960000,320000,10000,10000,0.0
970000,320000,10000,10000,0.0
980000,320000,10000,10000,0.0
990000,320000,10000,10000,0.0
1000000,320000,10000,10000,0.0
1010000,320000,10000,10000,0.0
1020000,320000,10000,10000,0.0
1030000,320000,10000,10000,0.0
1040000,320000,10000,10000,0.0
1050000,320000,10000,10000,0.0
1060000,320000,10000,10000,0.0
1070000,320000,10000,10000,0.0
1080000,320000,10000,10000,0.0
1090000,320000,10000,10000,0.0
1100000,320000,10000,10000,0.0
1110000,320000,10000,10000,0.0
1120000,320000,10000,10000,0.0
1130000,320000,10000,10000,0.0
1140000,320000,10000,10000,0.0
1150000,320000,10000,10000,0.0
1160000,320000,10000,10000,0.0
1170000,320000,10000,10000,0.0
1180000,320000,10000,10000,0.0
1190000,320000,10000,10000,0.0
1200000,320000,10000,10000,0.0
1210000,320000,10000,10000,0.0
1220000,320000,10000,10000,0.0
1230000,320000,10000,10000,0.0
1240000,320000,10000,10000,0.0
1250000,320000,10000,10000,0.0
1260000,320000,10000,10000,0.0
1270000,320000,10000,10000,0.0
1280000,320000,10000,10000,0.0
1290000,320000,10000,10000,0.0
1300000,320000,10000,10000,0.0
1310000,320000,10000,10000,0.0
1320000,320000,10000,10000,0.0
1330000,320000,10000,10000,0.0
1340000,320000,10000,10000,0.0
1350000,320000,10000,10000,0.0
1360000,320000,10000,10000,0.0
1370000,320000,10000,10000,0.0
1380000,320000,10000,10000,0.0
1390000,320000,10000,10000,0.0
1400000,320000,10000,10000,0.0
1410000,320000,10000,10000,0.0
1420000,320000,10000,10000,0.0
1430000,320000,10000,10000,0.0
1440000,320000,10000,10000,0.0
1450000,320000,10000,10000,0.0
1460000,320000,10000,10000,0.0
1470000,320000,10000,10000,0.0
1480000,320000,10000,10000,0.0
1490000,320000,10000,10000,0.8
0,330000,10000,10000,0.0
10000,330000,10000,10000,0.0
20000,330000,10000,10000,0.0
30000,330000,10000,10000,0.0
40000,330000,10000,10000,0.0
50000,330000,10000,10000,0.0
60000,330000,10000,10000,0.0
70000,330000,10000,10000,0.0
80000,330000,10000,10000,0.0
90000,330000,10000,10000,0.0
100000,330000,10000,10000,0.0
110000,330000,10000,10000,0.0
120000,330000,10000,10000,0.0
130000,330000,10000,10000,0.0
140000,330000,10000,10000,0.0
150000,330000,10000,10000,0.0
160000,330000,10000,10000,0.0
170000,330000,10000,10000,0.0
180000,330000,10000,10000,0.0
190000,330000,10000,10000,0.0
200000,330000,10000,10000,0.0
210000,330000,10000,10000,0.0
220000,330000,10000,10000,0.0
230000,330000,10000,10000,0.0
240000,330000,10000,10000,0.0
250000,330000,10000,10000,0.0
260000,330000,10000,10000,0.0
270000,330000,10000,10000,0.0
280000,330000,10000,10000,0.0
290000,330000,10000,10000,0.0
300000,330000,10000,10000,0.0
310000,330000,10000,10000,0.0
320000,330000,10000,10000,0.0
330000,330000,10000,10000,0.0
340000,330000,10000,10000,0.0
350000,330000,10000,10000,0.0
360000,330000,10000,10000,0.0
370000,330000,10000,10000,0.0
380000,330000,10000,10000,0.0
390000,330000,10000,10000,0.0
400000,330000,10000,10000,0.0
410000,330000,10000,10000,0.0
420000,330000,10000,10000,0.0
430000,330000,10000,10000,0.0
440000,330000,10000,10000,0.0
450000,330000,10000,10000,0.0
460000,330000,10000,10000,0.0
470000,330000,10000,10000,0.0
480000,330000,10000,10000,0.0
490000,330000,10000,10000,0.0
500000,330000,10000,10000,0.0
510000,330000,10000,10000,0.0
520000,330000,10000,10000,0.0
530000,330000,10000,10000,0.0
540000,330000,10000,10000,0.0
550000,330000,10000,10000,0.0
560000,330000,10000,10000,0.0
570000,330000,10000,10000,0.0
580000,330000,10000,10000,0.0
590000,330000,10000,10000,0.0
600000,330000,10000,10000,0.0
610000,330000,10000,10000,0.0
620000,330000,10000,10000,0.0
630000,330000,10000,10000,0.0
640000,330000,10000,10000,0.0
650000,330000,10000,10000,0.0
660000,330000,10000,10000,0.0
670000,330000,10000,10000,0.0
680000,330000,10000,10000,0.0
690000,330000,10000,10000,0.0
700000,330000,10000,10000,0.0
710000,330000,10000,10000,0.0
720000,330000,10000,10000,0.0
730000,330000,10000,10000,0.0
740000,330000,10000,10000,0.0
750000,330000,10000,10000,0.0
760000,330000,10000,10000,0.0
770000,330000,10000,10000,0.0
780000,330000,10000,10000,0.0
790000,330000,10000,10000,0.0
800000,330000,10000,10000,4.8
810000,330000,10000,10000,8.0
820000,330000,10000,10000,2.0
830000,330000,10000,10000,61.199999999999996
840000,330000,10000,10000,96.8
850000,330000,10000,10000,84.0
860000,330000,10000,10000,88.4
870000,330000,10000,10000,79.2
880000,330000,10000,10000,93.60000000000001
890000,330000,10000,10000,92.80000000000001
900000,330000,10000,10000,90.8
910000,330000,10000,10000,90.4
920000,330000,10000,10000,95.6
930000,330000,10000,10000,90.4
940000,330000,10000,10000,46.800000000000004
950000,330000,10000,10000,0.0
960000,330000,10000,10000,0.0
970000,330000,10000,10000,0.0
980000,330000,10000,10000,0.0
990000,330000,10000,10000,0.0
1000000,330000,10000,10000,0.0
1010000,330000,10000,10000,0.0
1020000,330000,10000,10000,0.0
1030000,330000,10000,10000,0.0
1040000,330000,10000,10000,0.0
1050000,330000,10000,10000,0.0
1060000,330000,10000,10000,0.0
1070000,330000,10000,10000,0.0
1080000,330000,10000,10000,0.0
1090000,330000,10000,10000,0.0
1100000,330000,10000,10000,0.0
1110000,330000,10000,10000,0.0
1120000,330000,10000,10000,0.0
1130000,330000,10000,10000,0.0
1140000,330000,10000,10000,0.0
1150000,330000,10000,10000,0.0
1160000,330000,10000,10000,0.0
1170000,330000,10000,10000,0.0
1180000,330000,10000,10000,0.0
1190000,330000,10000,10000,0.0
1200000,330000,10000,10000,0.0
1210000,330000,10000,10000,0.0
1220000,330000,10000,10000,0.0
1230000,330000,10000,10000,0.0
1240000,330000,10000,10000,0.0
1250000,330000,10000,10000,0.0
1260000,330000,10000,10000,0.0
1270000,330000,10000,10000,0.0
1280000,330000,10000,10000,0.0
1290000,330000,10000,10000,0.0
1300000,330000,10000,10000,0.0
1310000,330000,10000,10000,0.0
1320000,330000,10000,10000,0.0
1330000,330000,10000,10000,0.0
1340000,330000,10000,10000,0.0
1350000,330000,10000,10000,0.0
1360000,330000,10000,10000,0.0
1370000,330000,10000,10000,0.0
1380000,330000,10000,10000,0.0
1390000,330000,10000,10000,0.0
1400000,330000,10000,10000,0.0
1410000,330000,10000,10000,0.0
1420000,330000,10000,10000,0.0
1430000,330000,10000,10000,0.0
1440000,330000,10000,10000,0.0
1450000,330000,10000,10000,0.0
1460000,330000,10000,10000,0.0
1470000,330000,10000,10000,0.0
1480000,330000,10000,10000,0.0
1490000,330000,10000,10000,0.0
0,340000,10000,10000,0.0
10000,340000,10000,10000,0.0
20000,340000,10000,10000,0.0
30000,340000,10000,10000,0.0
40000,340000,10000,10000,0.0
50000,340000,10000,10000,0.0
60000,340000,10000,10000,0.0
70000,340000,10000,10000,0.0
80000,340000,10000,10000,0.0
90000,340000,10000,10000,0.0
100000,340000,10000,10000,0.0
110000,340000,10000,10000,0.0
120000,340000,10000,10000,0.0
130000,340000,10000,10000,0.0
140000,340000,10000,10000,0.0
150000,340000,10000,10000,0.0
160000,340000,10000,10000,0.0
170000,340000,10000,10000,0.0
180000,340000,10000,10000,0.0
190000,340000,10000,10000,0.0
200000,340000,10000,10000,0.0
210000,340000,10000,10000,0.0
220000,340000,10000,10000,0.0
230000,340000,10000,10000,0.0
240000,340000,10000,10000,0.0
250000,340000,10000,10000,0.0
260000,340000,10000,10000,0.0
270000,340000,10000,10000,0.0
280000,340000,10000,10000,0.0
290000,340000,10000,10000,0.0
300000,340000,10000,10000,0.0
310000,340000,10000,10000,0.0
320000,340000,10000,10000,0.0
330000,340000,10000,10000,0.0
340000,340000,10000,10000,0.0
350000,340000,10000,10000,0.0
360000,340000,10000,10000,0.0
370000,340000,10000,10000,0.0
380000,340000,10000,10000,0.0
390000,340000,10000,10000,0.0
400000,340000,10000,10000,0.0
410000,340000,10000,10000,0.0
420000,340000,10000,10000,0.0
430000,340000,10000,10000,0.0
440000,340000,10000,10000,0.0
450000,340000,10000,10000,0.0
460000,340000,10000,10000,0.0
470000,340000,10000,10000,0.0
480000,340000,10000,10000,0.0
490000,340000,10000,10000,0.0
500000,340000,10000,10000,0.0
510000,340000,10000,10000,0.0
520000,340000,10000,10000,0.0
530000,340000,10000,10000,0.0
540000,340000,10000,10000,0.0
550000,340000,10000,10000,0.0
560000,340000,10000,10000,0.0
570000,340000,10000,10000,0.0
580000,340000,10000,10000,0.0
590000,340000,10000,10000,0.0
600000,340000,10000,10000,0.0
610000,340000,10000,10000,0.0
620000,340000,10000,10000,0.0
630000,340000,10000,10000,0.0
640000,340000,10000,10000,0.0
650000,340000,10000,10000,0.0
660000,340000,10000,10000,0.0
670000,340000,10000,10000,0.0
680000,340000,10000,10000,0.0
690000,340000,10000,10000,0.0
700000,340000,10000,10000,0.0
710000,340000,10000,10000,0.0
720000,340000,10000,10000,0.0
730000,340000,10000,10000,0.0
740000,340000,10000,10000,0.0
750000,340000,10000,10000,0.0
760000,340000,10000,10000,0.0
770000,340000,10000,10000,0.0
780000,340000,10000,10000,0.0
790000,340000,10000,10000,0.0
800000,340000,10000,10000,5.6000000000000005
810000,340000,10000,10000,0.8
820000,340000,10000,10000,2.8000000000000003
830000,340000,10000,10000,54.800000000000004
840000,340000,10000,10000,89.2
850000,340000,10000,10000,93.2
860000,340000,10000,10000,99.6
870000,340000,10000,10000,93.2
880000,340000,10000,10000,92.80000000000001
890000,340000,10000,10000,95.6
900000,340000,10000,10000,96.8
910000,340000,10000,10000,94.39999999999999
920000,340000,10000,10000,95.19999999999999
930000,340000,10000,10000,94.0
940000,340000,10000,10000,48.0
950000,340000,10000,10000,0.0
960000,340000,10000,10000,0.0
970000,340000,10000,10000,0.0
980000,340000,10000,10000,0.0
990000,340000,10000,10000,0.0
1000000,340000,10000,10000,0.0
1010000,340000,10000,10000,0.0
1020000,340000,10000,10000,0.0
1030000,340000,10000,10000,0.0
1040000,340000,10000,10000,0.0
1050000,340000,10000,10000,0.0
1060000,340000,10000,10000,0.0
1070000,340000,10000,10000,0.0
1080000,340000,10000,10000,0.0
1090000,340000,10000,10000,0.0
1100000,340000,10000,10000,0.0
1110000,340000,10000,10000,0.0
1120000,340000,10000,10000,0.0
1130000,340000,10000,10000,0.0
1140000,340000,10000,10000,0.0
1150000,340000,10000,10000,0.0
1160000,340000,10000,10000,0.0
1170000,340000,10000,10000,0.0
1180000,340000,10000,10000,0.0
1190000,340000,10000,10000,0.0
1200000,340000,10000,10000,0.0
1210000,340000,10000,10000,0.0
1220000,340000,10000,10000,0.0
1230000,340000,10000,10000,0.0
1240000,340000,10000,10000,0.0
1250000,340000,10000,10000,0.0
1260000,340000,10000,10000,0.0
1270000,340000,10000,10000,0.0
1280000,340000,10000,10000,0.0
1290000,340000,10000,10000,0.0
1300000,340000,10000,10000,0.0
1310000,340000,10000,10000,0.0
1320000,340000,10000,10000,0.0
1330000,340000,10000,10000,0.0
1340000,340000,10000,10000,0.0
1350000,340000,10000,10000,0.0
1360000,340000,10000,10000,0.0
1370000,340000,10000,10000,0.0
1380000,340000,10000,10000,0.0
1390000,340000,10000,10000,0.0
1400000,340000,10000,10000,0.0
1410000,340000,10000,10000,0.0
1420000,340000,10000,10000,0.0
1430000,340000,10000,10000,0.0
1440000,340000,10000,10000,0.0
1450000,340000,10000,10000,0.0
1460000,340000,10000,10000,0.0
1470000,340000,10000,10000,0.0
1480000,340000,10000,10000,0.0
1490000,340000,10000,10000,0.0
0,350000,10000,10000,0.0
10000,350000,10000,10000,0.0
20000,350000,10000,10000,0.0
30000,350000,10000,10000,0.0
40000,350000,10000,10000,0.0
50000,350000,10000,10000,0.0
60000,350000,10000,10000,0.0
70000,350000,10000,10000,0.0
80000,350000,10000,10000,0.0
90000,350000,10000,10000,0.0
100000,350000,10000,10000,0.0
110000,350000,10000,10000,0.0
120000,350000,10000,10000,0.0
130000,350000,10000,10000,0.0
140000,350000,10000,10000,0.0
150000,350000,10000,10000,0.0
160000,350000,10000,10000,0.0
170000,350000,10000,10000,0.0
180000,350000,10000,10000,0.0
190000,350000,10000,10000,0.0
200000,350000,10000,10000,0.0
210000,350000,10000,10000,0.0
220000,350000,10000,10000,0.0
230000,350000,10000,10000,0.0
240000,350000,10000,10000,0.0
250000,350000,10000,10000,0.0
260000,350000,10000,10000,0.0
270000,350000,10000,10000,0.0
280000,350000,10000,10000,0.0
290000,350000,10000,10000,0.0
300000,350000,10000,10000,0.0
310000,350000,10000,10000,0.0
320000,350000,10000,10000,0.0
330000,350000,10000,10000,0.0
340000,350000,10000,10000,0.0
350000,350000,10000,10000,0.0
360000,350000,10000,10000,0.0
370000,350000,10000,10000,0.0
380000,350000,10000,10000,0.0
390000,350000,10000,10000,0.0
400000,350000,10000,10000,0.0
410000,350000,10000,10000,0.0
420000,350000,10000,10000,0.0
430000,350000,10000,10000,0.0
440000,350000,10000,10000,0.0
450000,350000,10000,10000,0.0
460000,350000,10000,10000,0.0
470000,350000,10000,10000,0.0
480000,350000,10000,10000,0.0
490000,350000,10000,10000,0.0
500000,350000,10000,10000,0.0
510000,350000,10000,10000,0.0
520000,350000,10000,10000,0.0
530000,350000,10000,10000,0.0
540000,350000,10000,10000,0.0
550000,350000,10000,10000,0.0
560000,350000,10000,10000,0.0
570000,350000,10000,10000,0.0
580000,350000,10000,10000,0.0
590000,350000,10000,10000,0.0
600000,350000,10000,10000,0.0
610000,350000,10000,10000,0.0
620000,350000,10000,10000,0.0
630000,350000,10000,10000,0.0
640000,350000,10000,10000,0.0
650000,350000,10000,10000,0.0
660000,350000,10000,10000,0.0
670000,350000,10000,10000,0.0
680000,350000,10000,10000,0.0
690000,350000,10000,10000,0.0
700000,350000,10000,10000,0.0
710000,350000,10000,10000,0.0
720000,350000,10000,10000,0.0
730000,350000,10000,10000,0.0
740000,350000,10000,10000,0.0
750000,350000,10000,10000,0.0
760000,350000,10000,10000,0.0
770000,350000,10000,10000,0.0
780000,350000,10000,10000,0.0
790000,350000,10000,10000,0.0
800000,350000,10000,10000,5.2
810000,350000,10000,10000,2.0
820000,350000,10000,10000,0.0
830000,350000,10000,10000,52.0
840000,350000,10000,10000,85.6
850000,350000,10000,10000,79.2
860000,350000,10000,10000,92.80000000000001
870000,350000,10000,10000,90.0
880000,350000,10000,10000,89.60000000000001
890000,350000,10000,10000,88.0
900000,350000,10000,10000,92.80000000000001
910000,350000,10000,10000,94.8
920000,350000,10000,10000,92.0
930000,350000,10000,10000,76.8
940000,350000,10000,10000,53.6
950000,350000,10000,10000,0.0
960000,350000,10000,10000,0.0
970000,350000,10000,10000,0.0
980000,350000,10000,10000,0.0
990000,350000,10000,10000,0.0
1000000,350000,10000,10000,0.0
1010000,350000,10000,10000,0.0
1020000,350000,10000,10000,0.0
1030000,350000,10000,10000,0.0
1040000,350000,10000,10000,0.0
1050000,350000,10000,10000,0.0
1060000,350000,10000,10000,0.0
1070000,350000,10000,10000,0.0
1080000,350000,10000,10000,0.0
1090000,350000,10000,10000,0.0
1100000,350000,10000,10000,0.0
1110000,350000,10000,10000,0.0
1120000,350000,10000,10000,0.0
1130000,350000,10000,10000,0.0
1140000,350000,10000,10000,0.0
1150000,350000,10000,10000,0.0
1160000,350000,10000,10000,0.0
1170000,350000,10000,10000,0.0
1180000,350000,10000,10000,0.0
1190000,350000,10000,10000,0.0
1200000,350000,10000,10000,0.0
1210000,350000,10000,10000,0.0
1220000,350000,10000,10000,0.0
1230000,350000,10000,10000,0.0
1240000,350000,10000,10000,0.0
1250000,350000,10000,10000,0.0
1260000,350000,10000,10000,0.0
1270000,350000,10000,10000,0.0
1280000,350000,10000,10000,0.0
1290000,350000,10000,10000,0.0
1300000,350000,10000,10000,0.0
1310000,350000,10000,10000,0.0
1320000,350000,10000,10000,0.0
1330000,350000,10000,10000,0.0
1340000,350000,10000,10000,0.0
1350000,350000,10000,10000,0.0
1360000,350000,10000,10000,0.0
1370000,350000,10000,10000,0.0
1380000,350000,10000,10000,0.0
1390000,350000,10000,10000,0.0
1400000,350000,10000,10000,0.0
1410000,350000,10000,10000,0.0
1420000,350000,10000,10000,0.0
1430000,350000,10000,10000,0.0
1440000,350000,10000,10000,0.0
1450000,350000,10000,10000,0.0
1460000,350000,10000,10000,0.0
1470000,350000,10000,10000,0.0
1480000,350000,10000,10000,0.0
1490000,350000,10000,10000,0.0
0,360000,10000,10000,0.0
10000,360000,10000,10000,0.0
20000,360000,10000,10000,0.0
30000,360000,10000,10000,0.0
40000,360000,10000,10000,0.0
50000,360000,10000,10000,0.0
60000,360000,10000,10000,0.0
70000,360000,10000,10000,0.0
80000,360000,10000,10000,0.0
90000,360000,10000,10000,0.0
100000,360000,10000,10000,0.0
110000,360000,10000,10000,0.0
120000,360000,10000,10000,0.0
130000,360000,10000,10000,0.0
140000,360000,10000,10000,0.0
150000,360000,10000,10000,0.0
160000,360000,10000,10000,0.0
170000,360000,10000,10000,0.0
180000,360000,10000,10000,0.0
190000,360000,10000,10000,0.0
200000,360000,10000,10000,0.0
210000,360000,10000,10000,0.0
220000,360000,10000,10000,0.0
230000,360000,10000,10000,0.0
240000,360000,10000,10000,0.0
250000,360000,10000,10000,0.0
260000,360000,10000,10000,0.0
270000,360000,10000,10000,0.0
280000,360000,10000,10000,0.0
290000,360000,10000,10000,0.0
300000,360000,10000,10000,0.0
310000,360000,10000,10000,0.0
320000,360000,10000,10000,0.0
330000,360000,10000,10000,0.0
340000,360000,10000,10000,0.0
350000,360000,10000,10000,0.0
360000,360000,10000,10000,0.0
370000,360000,10000,10000,0.0
380000,360000,10000,10000,0.0
390000,360000,10000,10000,0.0
400000,360000,10000,10000,0.0
410000,360000,10000,10000,0.0
420000,360000,10000,10000,0.0
430000,360000,10000,10000,0.0
440000,360000,10000,10000,0.0
450000,360000,10000,10000,0.0
460000,360000,10000,10000,0.0
470000,360000,10000,10000,0.0
480000,360000,10000,10000,0.0
490000,360000,10000,10000,0.0
500000,360000,10000,10000,0.0
510000,360000,10000,10000,0.0
520000,360000,10000,10000,0.0
530000,360000,10000,10000,0.0
540000,360000,10000,10000,0.0
550000,360000,10000,10000,0.0
560000,360000,10000,10000,0.0
570000,360000,10000,10000,0.0
580000,360000,10000,10000,0.0
590000,360000,10000,10000,0.0
600000,360000,10000,10000,0.0
610000,360000,10000,10000,0.0
620000,360000,10000,10000,0.0
630000,360000,10000,10000,0.0
640000,360000,10000,10000,0.0
650000,360000,10000,10000,0.0
660000,360000,10000,10000,0.0
670000,360000,10000,10000,0.0
680000,360000,10000,10000,0.0
690000,360000,10000,10000,0.0
700000,360000,10000,10000,0.0
710000,360000,10000,10000,0.0
720000,360000,10000,10000,0.0
730000,360000,10000,10000,0.0
740000,360000,10000,10000,0.0
750000,360000,10000,10000,0.0
760000,360000,10000,10000,0.0
770000,360000,10000,10000,0.0
780000,360000,10000,10000,0.0
790000,360000,10000,10000,0.0
800000,360000,10000,10000,2.4
810000,360000,10000,10000,11.200000000000001
820000,360000,10000,10000,0.8
830000,360000,10000,10000,37.6
840000,360000,10000,10000,82.0
850000,360000,10000,10000,93.60000000000001
860000,360000,10000,10000,94.8
870000,360000,10000,10000,96.0
880000,360000,10000,10000,93.60000000000001
890000,360000,10000,10000,88.0
900000,360000,10000,10000,96.8
910000,360000,10000,10000,99.2
920000,360000,10000,10000,93.60000000000001
930000,360000,10000,10000,83.6
940000,360000,10000,10000,44.4
950000,360000,10000,10000,0.0
960000,360000,10000,10000,0.0
970000,360000,10000,10000,0.0
980000,360000,10000,10000,0.0
990000,360000,10000,10000,0.0
1000000,360000,10000,10000,0.0
1010000,360000,10000,10000,0.0
1020000,360000,10000,10000,0.0
1030000,360000,10000,10000,0.0
1040000,360000,10000,10000,0.0
1050000,360000,10000,10000,0.0
1060000,360000,10000,10000,0.0
1070000,360000,10000,10000,0.0
1080000,360000,10000,10000,0.0
1090000,360000,10000,10000,0.0
1100000,360000,10000,10000,0.0
1110000,360000,10000,10000,0.0
1120000,360000,10000,10000,0.0
1130000,360000,10000,10000,0.0
1140000,360000,10000,10000,0.0
1150000,360000,10000,10000,0.0
1160000,360000,10000,10000,0.0
1170000,360000,10000,10000,0.0
1180000,360000,10000,10000,0.0
1190000,360000,10000,10000,0.0
1200000,360000,10000,10000,0.0
1210000,360000,10000,10000,0.0
1220000,360000,10000,10000,0.0
1230000,360000,10000,10000,0.0
1240000,360000,10000,10000,0.0
1250000,360000,10000,10000,0.0
1260000,360000,10000,10000,0.0
1270000,360000,10000,10000,0.0
1280000,360000,10000,10000,0.0
1290000,360000,10000,10000,0.0
1300000,360000,10000,10000,0.0
1310000,360000,10000,10000,0.0
1320000,360000,10000,10000,0.0
1330000,360000,10000,10000,0.0
1340000,360000,10000,10000,0.0
1350000,360000,10000,10000,0.0
1360000,360000,10000,10000,0.0
1370000,360000,10000,10000,0.0
1380000,360000,10000,10000,0.0
1390000,360000,10000,10000,0.0
1400000,360000,10000,10000,0.0
1410000,360000,10000,10000,0.0
1420000,360000,10000,10000,0.0
1430000,360000,10000,10000,0.0
1440000,360000,10000,10000,0.0
1450000,360000,10000,10000,0.0
1460000,360000,10000,10000,0.0
1470000,360000,10000,10000,0.0
1480000,360000,10000,10000,0.0
1490000,360000,10000,10000,0.8
0,370000,10000,10000,0.0
10000,370000,10000,10000,0.0
20000,370000,10000,10000,0.0
30000,370000,10000,10000,0.0
40000,370000,10000,10000,0.0
50000,370000,10000,10000,0.0
60000,370000,10000,10000,0.0
70000,370000,10000,10000,0.0
80000,370000,10000,10000,0.0
90000,370000,10000,10000,0.0
100000,370000,10000,10000,0.0
110000,370000,10000,10000,0.0
120000,370000,10000,10000,0.0
130000,370000,10000,10000,0.0
140000,370000,10000,10000,0.0
150000,370000,10000,10000,0.0
160000,370000,10000,10000,0.0
170000,370000,10000,10000,0.0
180000,370000,10000,10000,0.0
190000,370000,10000,10000,0.0
200000,370000,10000,10000,0.0
210000,370000,10000,10000,0.0
220000,370000,10000,10000,0.0
230000,370000,10000,10000,0.0
240000,370000,10000,10000,0.0
250000,370000,10000,10000,0.0
260000,370000,10000,10000,0.0
270000,370000,10000,10000,0.0
280000,370000,10000,10000,0.0
290000,370000,10000,10000,0.0
300000,370000,10000,10000,0.0
